id	name	address	zip	city_hotel	cc1	ufi	class	currencycode	minrate	maxrate	preferred	nr_rooms	longitude	latitude	public_ranking	hotel_url	photo_url	desc_en	city_unique	city_preferred	continent_id	review_score	review_nr	
263897	Misk Hotel	"Shmeisani, 118 Abdulhameed Sharaf St.P.O.Box 950533 Amman 11195 Jordan "	11194	Amman	jo	-970362	3	JOD	35.3	64	1	64	35.89334249	31.9800005	1	http://www.booking.com/hotel/jo/misk.html	http://aff.bstatic.com/images/hotel/max500/188/18892734.jpg	The modern Misk Hotel is less than 7 km from Amman's centre. It features an International restaurant and cozy rooms decorated in soft colours with flat-screen TVs.	amman	Amman	7	1	1	
68111	Ramee International Hotel	"Road 40, Building  256, Block 340,Juffair Near US Base"	199	Manama	bh	-784833	4	BHD	20	50		105	50.60959071	26.21212499	1	http://www.booking.com/hotel/bh/ramee-international.html	http://aff.bstatic.com/images/hotel/max500/860/86074776.jpg	"Situated in Juffair, this 4-star hotel is only 500 metres from the domed Al Fateh Mosque and the Bahrain National Library. It has a lively nightclub and offers spacious guest rooms with satellite TV."	manama	Manama	7	1	1	
45803	Dhafra Beach Hotel	Jebel Dhanna		Abu Dhabi	ae	900039799	3	AED	299	1850		98	52.64507622	24.16282592	1	http://www.booking.com/hotel/ae/dhafra-beach.html	http://aff.bstatic.com/images/hotel/max500/265/2651902.jpg	"Overlooking the warm waters of the Arabian Gulf, the Dhafra Beach Hotel offers guests a tranquil and relaxed setting, surrounded by landscaped gardens, palm trees, and a white, sandy beach."	jebel-dhanna	Jebel Dhanna	7	1	1	
575527	Lafontaine Jeddah Hotel	"Al Rawda Street , Al Rawdah District"	21422	Jeddah	sa	-3096108	3	SAR	400			74	39.17330937	21.56500834	1	http://www.booking.com/hotel/sa/lafontaine-jeddah.html	http://aff.bstatic.com/images/hotel/max500/178/17889671.jpg	"Offering elegant accommodation with free Wi-Fi and flat-screen TVs, Lafontaine Hotel Jeddah is located just 5 minutes’ drive from Jeddah’s Corniche. It features a restaurant, 24-hour front desk and free private parking."	jiddah	Jeddah	7	1	1	
1931191	dizingoff 32	32 Dizengoff Street	6433208	Tel Aviv	il	-781545	0	USD	122.2			1	34.77764157	32.07449165	1	http://www.booking.com/hotel/il/dizingoff-32.html	http://aff.bstatic.com/images/hotel/max500/773/77342750.jpg	"Set in Tel Aviv, dizingoff 32 offers self-catering accommodation with free WiFi. The apartment is 300 metres from Dizengoff Center.  Other facilities at dizingoff 32 include a terrace."	tel-aviv	Tel Aviv	7	1	1	
1056871	Manazel Qurish Furnished Apartments	Qurish Street	36636	Jeddah	sa	-3096108	0	SAR	125			15	39.1682366	21.60065448	1	http://www.booking.com/hotel/sa/manazel-qurish-furnished-apartments.html	http://aff.bstatic.com/images/hotel/max500/304/30482627.jpg	Manazel Qurish Furnished Apartments is located in Jeddah and offers self-catering accommodation. Free WiFi access is available. The property is 3.0 km from Stars Avenue Mall and 4.0 km from Mall of Arabia.	jiddah	Jeddah	7	1	1	
1195260	Liora Studios Jerusalem	Ha-Ma'alot St. 2	9426302	Jerusalem	il	900000000	0	USD	77			3	35.2154272	31.77942514	1	http://www.booking.com/hotel/il/liora-suites-jerusalem.html	http://aff.bstatic.com/images/hotel/max500/380/38039584.jpg	"Located in Jerusalem, Liora Studios Jerusalem offers studios with free WiFi.  The studios are fitted with a sofa, a flat-screen TV with both cable and satellite channels, a fully equipped kitchenette and a bathroom, free toiletries and a  hairdryer."	jerusalem	Jerusalem	7	1	1	
2178709	AL-RAYA Apartments	30 Rafaa Al Ansari street (Known previously as Niveen street)		Amman	jo	-970362	0	JOD	38			4	35.86490048	32.01604323	1	http://www.booking.com/hotel/jo/al-raya-apartments.html	http://aff.bstatic.com/images/hotel/max500/891/89150788.jpg	"Featuring air conditioning, AL-RAYA Apartments offers pet-friendly accommodation in Amman. Al Hussein National Park is 5 km from the property. Free WiFi is featured .  All units feature a seating area. Free private parking is also available on site."	amman	Amman	7	1	1	
2023890	Al Hadow Hotel	513 Muttrah Street	114	Muscat	om	-787987	0	OMR	12			57	58.55166726	23.60927675	1	http://www.booking.com/hotel/om/al-hadow-muscat.html	http://aff.bstatic.com/images/hotel/max500/885/88582868.jpg	"Featuring free WiFi throughout the property, Al Hadow Hotel is located in Muscat, 3.3 km from Old Watch Tower. Free private parking is available on site.  The rooms have a private bathroom. A flat-screen TV is provided."	muscat	Muscat	7	1	1	
238760	Palazzo Hotel	"Hawally St. Ibn. Khaldun , Block 218"	13121	Kuwait 	kw	-789552	4	KWD	28	687		68	48.00608844	29.33937218	1	http://www.booking.com/hotel/kw/palazzo.html	http://aff.bstatic.com/images/hotel/max500/539/53917271.jpg	"The 4-star Palazzo is a boutique hotel located in Hawally, the second largest technology centre in Kuwait. Less than a 15-minute drive from Kuwait Airport, it offers rooms with free Wi-Fi and 50'' flat-screen TVs."	kuwait	Kuwait	7	1	1	
389635	Tala inn premiere	"Khafji  , King Abdullah Road"		Alkhafji	sa	-3092029	0	SAR	250	480		51	48.49315882	28.43346828	1	http://www.booking.com/hotel/sa/raoum-inn-khafji-premiere.html	http://aff.bstatic.com/images/hotel/max500/378/37868565.jpg	"Located in Khafji, Tala Khafji Premiere offers air-conditioned rooms and suites with free Wi-Fi. The hotel has a 24-hour front desk, a fitness centre and a billiards room.  The rooms and suites are decorated in warm pastels."	al-khafji	Al Khafji	7	1	1	
1138119	ArendaIzrail Apartment - HaGolan Street	HaGolan st. 68	6971614	Tel Aviv	il	-781545	0	USD	115			1	34.8350724	32.10908829	1	http://www.booking.com/hotel/il/arendaizrail-apartment-hagolan-street.html	http://aff.bstatic.com/images/hotel/max500/379/37935202.jpg	"Set 400 metres from Assuta Hospital in Tel Aviv, this apartment features a balcony. The property features views of the city and is 3.2 km from Park HaYarkon. Free WiFi is provided throughout the property."	tel-aviv	Tel Aviv	7	1	1	
910202	Petra by Night	Wadi Musa	71810	Petra	jo	-974865	1	JOD	12.35			11	35.48655868	30.32285967	1	http://www.booking.com/hotel/jo/petra-by-night.html	http://aff.bstatic.com/images/hotel/max500/275/27538340.jpg	"Petra by Night Hotel is located in Wadi Musa and overlooks the beautiful Petra Mountains. It offers free Wi-Fi in all areas, a restaurant with a 24-hour room service and a spacious terrace.  The rooms are decorated in bright, orange tones."	wadi-musa	Wadi Musa	7	1	1	
1397384	Daniel's High Quality Apartments	Beit She'arim 4	3531125	Haifa	il	-780112	0	USD	94			3	34.99077309	32.81384253	1	http://www.booking.com/hotel/il/daniel-39-s-high-quality-apartments.html	http://aff.bstatic.com/images/hotel/max500/588/58854305.jpg	"Offering accommodation with air conditioning, Daniel's High Quality Apartments is set in Haifa, 1.1 km from Haifa’s Municipal Theater. Baha'i Gardens and Golden Dome is 500 metres away. Free WiFi is featured ."	haifa	Haifa	7	1	1	
186402	Mamilla Hotel - The Leading Hotels of the World	11 King Solomon Street	94182	Jerusalem	il	900000000	5	USD	306	1160		194	35.223611	31.77825683	1	http://www.booking.com/hotel/il/mamilla.html	http://aff.bstatic.com/images/hotel/max500/316/31675370.jpg	Mamilla Hotel - The Leading Hotels of the World features a panoramic rooftop terrace overlooking Jerusalem's Old City. This stylish hotel was designed by architect Piero Lissoni and is 10 minutes’ walk from Jaffa Gate.	jerusalem	Jerusalem	7	1	1	
24837	Safeer Plaza Hotel Apartments	Al Kuliyah Street- P O Box 121	127	Muscat	om	-787987	3	OMR	18	80		60	58.4252058	23.58628675	1	http://www.booking.com/hotel/om/safeer-plaza-suites.html	http://aff.bstatic.com/images/hotel/max500/716/7165127.jpg	Safeer Plaza is located in the heart of Muscat city and only a 15-minute drive from the Muscat International Airport. It offers self-contained suites and apartments with laundry facilities.	muscat	Muscat	7	1	1	
1436128	berdawny Apartments	ksara	1801	Zahlé	lb	-812389	0	USD	75			7	35.8943627	33.8543966	1	http://www.booking.com/hotel/lb/berdawny-apartments.html	http://aff.bstatic.com/images/hotel/max500/746/74688788.jpg	"Located in Zahlé, berdawny Apartments features free WiFi, a garden and sun terrace. Beirut is 37 km away.  All units have a flat-screen TV. Some units include a terrace and/or balcony."	zahle	Zahlé	7	1	1	
1398906	Vacation Bay - Liberty House - DIFC	"Liberty House , DIFC, Trade Centre 2, Dubai , United Arab Emirates"		Dubai	ae	-782831	0	AED	920			1	55.276642	25.209272	1	http://www.booking.com/hotel/ae/vacation-holiday-homes-liberty-house-difc.html	http://aff.bstatic.com/images/hotel/max500/583/58367939.jpg	"Set in Dubai, this apartment features a balcony with city views. Guests benefit from free WiFi and private parking available on site.  The kitchen is fitted with an oven. Towels and bed linen are featured in this self-catering accommodation."	dubai	Dubai	7	1	1	
68296	Mövenpick Hotel West Bay Doha	West Bay Area		Doha	qa	-785169	5	QAR	499.5	2450	1	347	51.53813928	25.32517752	1	http://www.booking.com/hotel/qa/moevenpick-hotel-west-bay-doha.html	http://aff.bstatic.com/images/hotel/max500/442/44247891.jpg	"With an ideal location on the Corniche at the prestigious West Bay area, this 5-star deluxe hotel offers spacious rooms, inspired dining options and a luxury spa. The contemporary rooms have flat-screen TVs."	doha	Doha	7	1	1	
189857	Platinum Hotel	"Al Hosh Street,Tyre"	1601	Sour	lb	-811417	4	USD	76	180		56	35.21714419	33.26777266	1	http://www.booking.com/hotel/lb/platinum.html	http://aff.bstatic.com/images/hotel/max500/514/51418932.jpg	"Platinum Hotel is in the city centre of Tyre, a UNESCO World Heritage Site.  It is close to the beach, with sea views in all rooms, and offers free parking.  There is a balcony in all of the modern rooms. Breakfast is included."	sour	Soûr	7	1	1	
1549018	Divon Chalet	حي النقيب شمال ميدان الفروسية	52246	Buraydah	sa	-3094124	0	SAR	400			1	44.02185738	26.43688215	1	http://www.booking.com/hotel/sa/divon-chalet.html	http://aff.bstatic.com/images/hotel/max500/705/70515976.jpg	"Set in Buraydah in the Al Qassim Province Region, 5 km from Equestrian field, Divon Chalet features an outdoor pool and views of the pool. King Abdullah Garden Park is 6 km from the property. Free WiFi is offered throughout the property."	buraydah	Buraydah	7	1	1	
189726	Mövenpick Hotel Jeddah	"Al-Madinah Al-Munawarah Road, adjacent to Mohammed Altaweel Street, P.O. Box 2109  "	21211	Jeddah	sa	-3096108	4	SAR	477	1820	1	140	39.17933822	21.5346973	1	http://www.booking.com/hotel/sa/moevenpick-jeddah.html	http://aff.bstatic.com/images/hotel/max500/726/72646458.jpg	"The Movenpick Jeddah offers a lagoon-style pool and a setting for outdoor dining. Located in Jeddah’s diplomatic area, it features a fitness centre with a sauna, hot tub and steam bath."	jiddah	Jeddah	7	1	1	
853229	Byotat Hotel Apartments	"Zaid Ibn Al Khattab , Al Olaya District"	31952	Al Khobar	sa	-3092086	0	SAR	150			60	50.17849879	26.30458069	1	http://www.booking.com/hotel/sa/byotat-arabia-apartments.html	http://aff.bstatic.com/images/hotel/max500/250/25090635.jpg	"Located in Khobar, Byotat Arabia Hotel Apartments offers self-catering accommodations. It includes free Wi-Fi in all areas and the property is 4.7 km from Al Khobar Corniche and 1.5 km from Al Rashid Mall.  All units are fitted with tiled floors."	al-khubar	Al Khobar	7	1	1	
22469	City Inn Al Seef	Almathaf Str		Doha	qa	-785169	3	QAR	255	580		50	51.54624492	25.28705456	1	http://www.booking.com/hotel/qa/alseef.html	http://aff.bstatic.com/images/hotel/max500/118/11821784.jpg	"Situated in the heart of Doha and close to the city’s famous Al Corniche Street, City Inn Al Seef occupies a prime city location."	doha	Doha	7	1	1	
1888974	Authentic apartment in Acre	"10 street, number 29"	5834751	'Akko	il	-779173	0	USD	200			1	35.06743519	32.92100676	1	http://www.booking.com/hotel/il/authentic-apartment-in-acre.html	http://aff.bstatic.com/images/hotel/max500/810/81043904.jpg	"Located 3.4 km from The Bahá’í Gardens in ‘Akko in ‘Akko, this apartment features free WiFi. The property boasts views of the sea and is 100 metres from The Old City of Akko.  There is a seating area and a kitchenette as well as a private bathroom."	akko	‘Akko	7	1	1	
1431074	Olive Tree Hotel Amman	Abdulkareem Mansour St. Dair Ghbar	11192	Amman	jo	-970362	4	JOD	63.75		1	124	35.85842013	31.94265846	1	http://www.booking.com/hotel/jo/olive-tree-amman.html	http://aff.bstatic.com/images/hotel/max500/763/76319058.jpg	"Set in Amman, 2.1 km from US Embassy , Olive Tree Hotel Amman features a terrace and fitness centre.Guests can enjoy the on-site snack bar. Free private parking is available on site."	amman	Amman	7	1	1	
383903	Estate Spa - Boutique Hotel	38 Moshe Yatom St. 	76392	Rehovot	il	-781210	0	USD	105	250		30	34.78833773	31.89050304	1	http://www.booking.com/hotel/il/estatespa.html	http://aff.bstatic.com/images/hotel/max500/388/38840130.jpg	"Located in the centre of Rehovot, the Estate Spa Boutique Hotel offers free access to its spa centre, hot tub and sauna. Free Wi-Fi and free parking are also available."	rehovot	Rechovot	7	1	1	
27724	Rimonim Eilat Hotel	North Beach	88102	Eilat	il	-779626	0	USD	109.25	595		277	34.95687872	29.5509199	1	http://www.booking.com/hotel/il/rimonim-eilat.html	http://aff.bstatic.com/images/hotel/max500/777/77714100.jpg	"Rimonim Eilat is ideally located 1-minute away from the Red Sea beach, in the middle of the market and shopping district. WiFi is free throughout.  The hotel interiors are stylish, contemporary and new."	elat	Eilat	7	1	1	
1142275	Casa De Colores Apartments - Shimon Hatarsi 20	Shimon Hatarsi 20	62492	Tel Aviv	il	-781545	0	USD	99			1	34.78091642	32.09444659	1	http://www.booking.com/hotel/il/hayarkon-park-penthouse-ocean-view.html	http://aff.bstatic.com/images/hotel/max500/352/35229440.jpg	"Set in Tel Aviv, this air-conditioned apartment features free WiFi. Casa De Colores Apartments - Shimon Hatarsi 20 features views of the sea and is 1.2 km from Kikar Ha-Medina.  An oven, a microwave and a fridge can be found in the kitchen."	tel-aviv	Tel Aviv	7	1	1	
883989	Uphill Residence	"Wadi Kabir, Block 150, Bldg. 2574"	130	Muscat	om	-787987	0	OMR	100			4	58.56874753	23.58110668	1	http://www.booking.com/hotel/om/uphill-residence.html	http://aff.bstatic.com/images/hotel/max500/264/26479779.jpg	"Just 6 km away from Mutrah Souq, Uphill Residence is a self-catering accommodation located in Muscat. It offers free Wi-Fi in all areas. Muscat International Airport is 33 km from Uphill Residence."	muscat	Muscat	7	1	1	
2000501	Dream Inn Dubai Apartments - Princess Tower Marina	Princess Tower Dubai Marina		Dubai	ae	-782831	0	AED	960			1	55.14659286	25.08838335	1	http://www.booking.com/hotel/ae/dream-inn-dubai-apartments.html	http://aff.bstatic.com/images/hotel/max500/822/82275129.jpg	"Situated in the Dubai Marina district in Dubai, this air-conditioned apartment is 6 km from Ibn Battuta Mall. The property features views of the sea and is 6 km from Mall of the Emirates."	dubai	Dubai	7	1	1	
1503993	Leticia Homestay	Haayin Het 19	9510915	Jerusalem	il	900000000	0	USD	65			3	35.22659005	31.78171444	1	http://www.booking.com/hotel/il/haayin-het-19.html	http://aff.bstatic.com/images/hotel/max500/792/79290708.jpg	"Leticia Homestay is situated in the Jerusalem City Centre district in Jerusalem, 900 metres from Dome of the Rock.  Some units feature a seating area for your convenience. A terrace or balcony are featured in certain rooms."	jerusalem	Jerusalem	7	1	1	
430661	Hotel Grand Swiss	Shaqlawa Road Masif Erbil	44001	 Erbil	iq	-3106433	5	USD	130	750		57	44.10901845	36.28424776	1	http://www.booking.com/hotel/iq/swiss-international-erbil.html	http://aff.bstatic.com/images/hotel/max500/220/22083851.jpg	"Hotel Grand Swiss is located 25 km from Erbil International Airport. It boasts a Michelin star restaurant, a gym and free Wi-Fi in the entire hotel."	arbil	Erbil	7	1	1	
1566130	Sonaa Al Reyadah Hotel Apartments Al Nassim	"Ali Al Murtada Street , Al Naseem District"	23234	Jeddah	sa	-3096108	0	SAR	180			45	39.23962891	21.52059781	1	http://www.booking.com/hotel/sa/sunaa-al-riadah-furnished-unites.html	http://aff.bstatic.com/images/hotel/max500/574/57411207.jpg	"Sonaa Al Reyadah Hotel Apartments Al Nassim is situated in Jeddah, 2.7 km from Al Andalus Mall. King Fahad Fountain is 10 km from the property. Free WiFi is offered throughout the property and free private parking is available on site."	jiddah	Jeddah	7	1	1	
263368	Armani Hotel Dubai	Burj Khalifa		Dubai	ae	-782831	5	AED	1800	4500		160	55.27456105	25.19707795	1	http://www.booking.com/hotel/ae/armani-dubai.html	http://aff.bstatic.com/images/hotel/max500/524/52480552.jpg	"Envisioned by fashion icon Giorgio Armani, this hotel has a private entrance and occupies 11 floors of Dubai’s iconic skyscraper, Burj Khalifa. It has a deluxe spa and has direct access to Dubai Mall."	dubai	Dubai	7	1	1	
1875240	Apartment Hatmarim avenue 716	HaTmarim Avenue	88000	Eilat	il	-779626	0	USD	76			1	34.95084241	29.56109375	1	http://www.booking.com/hotel/il/apartment-hatmarim-avenue-716.html	http://aff.bstatic.com/images/hotel/max500/849/84976423.jpg	"Situated in Eilat, this air-conditioned apartment is 7 km from Underwater Observatory Marine Park. The apartment is 1.5 km from Eilat Promenade.  An oven and a microwave can be found in the kitchen and there is a private bathroom."	elat	Eilat	7	1	1	
247348	Al Bustan Hotel	Museum Street		Doha	qa	-785169	3	QAR	300	800		46	51.54583454	25.28699393	1	http://www.booking.com/hotel/qa/al-bustan.html	http://aff.bstatic.com/images/hotel/max500/316/31676924.jpg	"The luxurious Al Bustan Hotel is located in the heart of Doha, just  5 minutes’ drive from Doha International Airport and 500 meters from the famous, palm-lined Corniche Street.  Rooms at Hotel Al Bustan have elegant furnishings and rich, warm decor."	doha	Doha	7	1	1	
1788919	Hometown - Silverene Tower B	Dubai Marina		Dubai	ae	-782831	0	AED	665.24			1	55.13812311	25.0751735	1	http://www.booking.com/hotel/ae/hometown-silverene-tower-b.html	http://aff.bstatic.com/images/hotel/max500/694/69480704.jpg	"Set in the Dubai Marina district in Dubai, this air-conditioned apartment is 3.8 km from Ibn Battuta Mall. Guests benefit from balcony and an outdoor pool. Free WiFi is provided throughout the property."	dubai	Dubai	7	1	1	
2117492	Villa Amdar	5 Bareket Street	88000	Eilat	il	-779626	0	USD				1	34.94713772	29.5492111	1	http://www.booking.com/hotel/il/villa-amdar.html	http://aff.bstatic.com/images/hotel/max500/861/86150414.jpg	"Set 6 km from Underwater Observatory Marine Park in Eilat, this villa features a terrace with sea views. Guests benefit from balcony and an outdoor pool. Free WiFi is featured throughout the property."	elat	Eilat	7	1	1	
1680511	Keys Please Holiday Homes - Executive Towers - Business Bay	"Executive Tower, Business Bay, Dubai"		Dubai	ae	-782831	0	AED	756			1	55.2650153	25.19067108	1	http://www.booking.com/hotel/ae/keys-please-holiday-homes-two-bedroom-apartment-near-dubai-mall.html	http://aff.bstatic.com/images/hotel/max500/625/62580511.jpg	"Set in Dubai, this air-conditioned apartment features free WiFi. Keys Please Holiday Homes - Executive Towers - Business Bay boasts views of the city and is 1.2 km from Burj Khalifa. Free private parking is available on site."	dubai	Dubai	7	1	1	
1150130	Shenkin Vilmar Apartments	10 Shenkin St.	6523112	Tel Aviv	il	-781545	0	USD	119		1	10	34.7714838	32.0696598	1	http://www.booking.com/hotel/il/atrium-tlv-apartments.html	http://aff.bstatic.com/images/hotel/max500/434/43421010.jpg	The stylish Shenkin Vilmar Apartments are self-catering accommodation units located in Tel Aviv. Free WiFi access is available. The property is 200 metres from the bohemian Shenkin Street and from the Nachalat Benyamin Crafts Fair.	tel-aviv	Tel Aviv	7	1	1	
632129	Libi Bamidbar By The Dead Sea	Neot Hakikar	86905	Neot Hakikar	il	-780844	0	USD	165			2	35.37771463	30.93273254	1	http://www.booking.com/hotel/il/lev-bamidbar.html	http://aff.bstatic.com/images/hotel/max500/207/20708407.jpg	"Featuring a green garden with a hot tub and table tennis, Libi Bamidbar offers air-conditioned rooms equipped with free Wi-Fi and LCD cable TV. Each room has a fully equipped kitchenette and a private covered patio with seating furniture."	neot-hakikar	Neʼot HaKikar	7	1	1	
47705	Gulf Executive Residence	"Adliya, Juffair Street"	1216	Manama	bh	-784833	0	BHD	80	150		97	50.59578806	26.21518779	1	http://www.booking.com/hotel/bh/gulf-executive-residence.html	http://aff.bstatic.com/images/hotel/max500/163/16326062.jpg	Gulf Executive Residence offers luxurious and modern accommodation in the commercial district of Adliya. It is only 15 minutes from Bahrain International Airport and 5 minutes from the city centre.	manama	Manama	7	1	1	
250568	"The Regency Hotel, Kuwait"	"Al Bida'a, Al Tawoon Street, Salmiya"		Kuwait 	kw	-789552	5	KWD	76.5	300	1	203	48.08899686	29.31663001	1	http://www.booking.com/hotel/kw/the-regency-kuwait.html	http://aff.bstatic.com/images/hotel/max500/450/45066377.jpg	"Situated on a private beach on the Arabian Gulf Sea coast in Kuwait, this luxurious 5-star resort offers elegant rooms with Italian furniture and marble bathrooms.  Facilities include 5 swimming pools."	kuwait	Kuwait	7	1	1	
74787	Jeddah Hilton	Corniche Road		Jeddah	sa	-3096108	5	SAR	849.15	9999	1	388	39.1088444	21.60359723	1	http://www.booking.com/hotel/sa/jeddah-hilton.html	http://aff.bstatic.com/images/hotel/max500/620/62062134.jpg	"Overlooking Jeddah Corniche and the Red Sea, this 5-star Hilton features 5 dining outlets, 11 flexible meeting rooms and a health club with 2 pools. Free WiFi is available in the lobby."	jiddah	Jeddah	7	1	1	
1324795	Ayala Bagilboa	Haharhava 69-70	18925	Kfar Yehezkel	il	900048391	0	USD	197			1	35.355429	32.563691	1	http://www.booking.com/hotel/il/ayala-bagilboa.html	http://aff.bstatic.com/images/hotel/max500/609/60944635.jpg	"Set in Kfar Yehezkel, this air-conditioned apartment is 44 km from Haifa. Guests benefit from balcony. Free private parking is available on site.  There is a dining area and a kitchen equipped with oven."	kfar-yehezkel	Kfar Yehezkel	7	1	1	
249525	Taj Plaza Hotel	Juffair	1299	Manama	bh	-784833	4	BHD	19.27	100		100	50.60799882	26.21953834	1	http://www.booking.com/hotel/bh/taj-plaza.html	http://aff.bstatic.com/images/hotel/max500/414/41494887.jpg	"Situated in the heart of Juffair, Taj Plaza Hotel offers comfortable rooms with air conditioning and free internet access. Facilities include a rooftop swimming pool featuring panoramic views of the city."	manama	Manama	7	1	1	
1525301	Suite Inn Hotel Riyadh	7194 Prince Musaed Abdulaziz Street - Sulaymaniyah - Riyadh	12232	Riyadh	sa	900040280	4	SAR	420			20	46.71108842	24.69405625	1	http://www.booking.com/hotel/sa/suite-inn-riyadh.html	http://aff.bstatic.com/images/hotel/max500/584/58454177.jpg	"Featuring free WiFi, Suite Inn Hotel Riyadh offers accommodation in Riyadh. Al Faisaliah Tower is 2.7 km from the property. Free private parking is available on site.  All units feature air-conditioning and a satellite flat-screen TV."	riyadh-sa	Riyadh	7	1	1	
1581512	Gold Inn Hotel	"Al Ulaya ,  5 Street"	34448	Al Khobar	sa	-3092086	0	SAR	230			22	50.17823517	26.29368433	1	http://www.booking.com/hotel/sa/gold-inn.html	http://aff.bstatic.com/images/hotel/max500/624/62489261.jpg	"Gold Inn Hotel is situated in the Al Olayya district in Al Khobar, 100 metres from Al Rashid Mall and 5 km from Al Khobar Corniche. Free WiFi is available and free private parking is available on site."	al-khubar	Al Khobar	7	1	1	
183404	"Shangri-La Hotel, Dubai"	Sheikh Zayed Road		Dubai	ae	-782831	5	AED	850	3500	1	302	55.27214572	25.20803776	1	http://www.booking.com/hotel/ae/shangri-la-dubai.html	http://aff.bstatic.com/images/hotel/max500/509/50973469.jpg	"Shangri-La Hotel is located along Sheikh Zayed Road in Dubai, 10 minutes' drive from Dubai Mall and Burj Khalifa. This 5-star hotel boasts 2 swimming pools, an extensive health club and 5 dining options."	dubai	Dubai	7	1	1	
484698	Ein Zurim Guest House	Ein Zurim 	79510	Ein Zurim	il	-779727	0	USD	88.4			42	34.71828818	31.69718566	1	http://www.booking.com/hotel/il/ein-zurim.html	http://aff.bstatic.com/images/hotel/max500/148/14830732.jpg	Ein Zurim Guest House is set in a historic village of Ein Zurim. This religious property offers accommodation in air-conditioned rooms with a furnished patio. Free WiFi is provided.	en-zurim	‘En Ẕurim	7	1	1	
440742	Boudl Al Shatea	Al Shatea neighbourhood	31932	Dammam 	sa	-3091069	0	SAR	318.75	695		20	50.1216855	26.4539308	1	http://www.booking.com/hotel/sa/boudle-al-shatea.html	http://aff.bstatic.com/images/hotel/max500/730/73049556.jpg	"Just a few steps away from Shatea Mall, Boudl Al Shatea is situated in the bustling city of Dammam. Carrefour is a 5-minute walk away. The hotel boasts free Wi-Fi and an outdoor swimming pool."	ad-dammam	Dammam	7	1	1	
288509	Regis Hotel	Ain Al Mraisseh-Mina El Hoson- Ibn Sinaa Str		Beirut	lb	-801546	2	USD	40	85		18	35.49242467	33.90137023	1	http://www.booking.com/hotel/lb/regis.html	http://aff.bstatic.com/images/hotel/max500/577/57767120.jpg	"In the heart of Beirut’s hotel district, the Regis offers bright rooms with free Wi-Fi, only steps from the seafront Corniche promenade. The air-conditioned rooms feature private balconies and room service."	beirut	Beirut	7	1	1	
2169667	Raines5 TLV	5 HaRav Reines Street	6438105	Tel Aviv	il	-781545	0	USD				11	34.77465977	32.07874529	1	http://www.booking.com/hotel/il/raines5-tlv.html	http://aff.bstatic.com/images/hotel/max500/886/88616039.jpg	"Featuring free WiFi throughout the property, Raines5 TLV is set in Tel Aviv, 100 metres from Dizengoff Square. Dizengoff Center is 400 metres from the property.  The accommodation is air conditioned and is fitted with a satellite flat-screen TV."	tel-aviv	Tel Aviv	7	1	1	
68717	Lotus Grand Hotel Apartments	"Near the Labour Office, Abu Hail, Hor Al Anz East"		Dubai	ae	-782831	0	AED	265	1204	1	130	55.34920424	25.2774407	1	http://www.booking.com/hotel/ae/lotus-grand-apartments.html	http://aff.bstatic.com/images/hotel/max500/163/16339124.jpg	"Lotus Grand Hotel offers elegant and spacious apartments only 3 km from Dubai International Airport. It features a multi-cuisine restaurant, shopping arcade and a rooftop pool with city views."	dubai	Dubai	7	1	1	
770472	"The Ritz-Carlton, Herzliya"	4 Hashunit Street	46555	Herzelia	il	-780136	0	USD	395		1	150	34.79585767	32.16325226	1	http://www.booking.com/hotel/il/ritz-carlton.html	http://aff.bstatic.com/images/hotel/max500/887/88786636.jpg	"Featuring a rooftop swimming pool overlooking the ocean, The Ritz-Carlton, Herzliya is set at the Herzliya Marina right above Arena Shopping Centre."	herzliyya	Herzelia 	7	1	1	
1488058	Kantari Suites	Michel Shiha Street - Kantari - Hamra District	1103	Beirut	lb	-801546	0	USD				18	35.49236298	33.89543418	1	http://www.booking.com/hotel/lb/kantari-suites.html	http://aff.bstatic.com/images/hotel/max500/669/66996312.jpg	Kantari Suites by DALFA offers accommodation in central Beirut only 1 km away from Hamra Street.  The accommodation offers a beautiful yet modern exterior and interior architecture. The Apartment is fitted with a seating area.	beirut	Beirut	7	1	1	
1426092	City Stay Prime Hotel Apartment	"Behind Mall of the Emirates, behind City Max Hotel Al Barsha1"		Dubai	ae	-782831	0	AED	350		1	44	55.20329	25.11476	1	http://www.booking.com/hotel/ae/city-stay-prime-apartment.html	http://aff.bstatic.com/images/hotel/max500/502/50281620.jpg	"Offering an outdoor pool and sauna, City Stay Prime Hotel Apartment is situated in Dubai in the Dubai Emirate Region. Mall of the Emirates is 600 metres from the property. Free WiFi is available ."	dubai	Dubai	7	1	1	
1692511	OkDubaiHolidays - Molka JBR	"Jumeirah Beach Residence, The Walk, Al Bateen Residence"		Dubai	ae	-782831	0	AED	1438.64			1	55.12849997	25.07259468	1	http://www.booking.com/hotel/ae/okdubaiholidays-molka-abr.html	http://aff.bstatic.com/images/hotel/max500/868/86831936.jpg	"Set 3.2 km from Ibn Battuta Mall in Dubai, this apartment features an outdoor pool. The air-conditioned unit is 9 km from Mall of the Emirates. Free private parking is available on site."	dubai	Dubai	7	1	1	
